ID,Title,Cast,Budget,Keywords,Bechdel Pass
tt0274558,The Hours,"[('Nicole Kidman', 5), ('Julianne Moore', 6), ('Meryl Streep', 7), ('Stephen Dillane', 8), ('Miranda Richardson', 9), ('George Loftus', 10), ('Charley Ramm', 11), ('Sophie Wyburd', 12), ('Lyndsey Marshal', 13), ('Linda Bassett', 14), ('Christian Coulson', 15), ('Michael Culkin', 16), ('John C. Reilly', 17), ('Toni Collette', 19), ('Ed Harris', 20), ('Allison Janney', 21), ('Claire Danes', 22), ('Jeff Daniels', 23), ('Jack Rovello', 39), ('Eileen Atkins', 40), ('Margo Martindale', 41)]",25000000,"['london, england', 'suicide', 'gay', 'poetry', 'aids', 'drowning', 'based on novel or book', 'depression', 'home', 'way of life', 'self-destruction', 'province', 'literature', 'empowerment', 'country life', ""family's daily life"", 'sense of life', 'homelessness', ""leaving one's family"", 'delusion']",True
tt0167261,The Lord of the Rings: The Two Towers,"[('Elijah Wood', 13), ('Ian McKellen', 14), ('Viggo Mortensen', 15), ('Sean Astin', 20), ('Liv Tyler', 16), ('Orlando Bloom', 17), ('John Rhys-Davies', 18), ('Dominic Monaghan', 22), ('Billy Boyd', 21), ('Andy Serkis', 26), ('Cate Blanchett', 49), ('Christopher Lee', 19), ('Hugo Weaving', 23), ('Bernard Hill', 25), ('Karl Urban', 30), ('Miranda Otto', 28), ('David Wenham', 29), ('Brad Dourif', 27), ('Craig Parker', 24), ('Olivia Tennet', 52), ('Jed Brophy', 54), ('Calum Gittins', 57), ('John Bach', 62), ('Robbie Magasiva', 63), ('Robyn Malcolm', 65), ('Raymond Trickitt', 67), ('Stephen Ure', 68), ('Nathaniel Lees', 69), ('Sam Comery', 70), ('Bruce Hopkins', 71), ('John Leigh', 72), ('Sala Baker', 76), ('Bruce Allpress', 82), ('Paris Howe Strewe', 85), ('Bruce Phillips', 86), ('Robert Pollock', 87), ('Victoria Beynon-Cole', 88), ('Lee Hartley', 89), ('Phil Grieve', 90), ('Billy Jackson', 91), ('Katie Jackson', 92), ('Sean Bean', 53), ('John Noble', 64), ('Timothy Lee', 97), ('Alistair Browning', 94), ('Brent McIntyre', 101), ('Ben Fransham', 83), ('Kester Fordham', 84), ('Alexander Lindsay', 95), ('Gareth Jensen', 98), ('Jason Secto', 100), ('Jørn Benzon', 99), ('Andy Gunn', 93), ('Ben Britton', 96), ('Dan Hennah', 119), ('Alan Lee', 103), ('Henry Mortensen', 121), ('Alix Bushnell', 102), ('Kelley Kerr Young', 108), ('Frank Goldingham', 118), ('Cameron Lemon', 120), ('Samuel E. Shore', 123), ('Riley Brophy', 113), ('Peter Jackson', 112), ('Barrie M. Osborne', 111), ('Greg Tozer', 126), ('Dorothy Anne Bonner', 115), ('Hannah Wood', 127), ('Dianne Smith', 125), ('Joseph Mika-Hunt', 105), ('Piripi Waretini', 106), ('Sam Kelly', 107), ('Jarl Benzon', 114), ('Daniel Falconer', 117), ('Sandro Kopp', 109), ('Alexia Fairbrother', 116), ('Allan Smith', 124), ('Karlos Drinkwater', 110), ('Paul Norell', 122)]",79000000,"['elves', 'dwarf', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'based on novel or book', 'explosive', 'cave', 'power', 'siege', 'fort', 'army', 'addiction', 'mission', 'attack', 'guide', 'split personality', 'wizard', 'ring', 'sword and sorcery']",True
tt0253474,The Pianist,"[('Adrien Brody', 8), ('Thomas Kretschmann', 9), ('Frank Finlay', 10), ('Maureen Lipman', 11), ('Emilia Fox', 12), ('Ed Stoppard', 13), ('Julia Rayner', 14), ('Jessica Kate Meyer', 15), ('Michal Zebrowski', 16), ('Wanja Mues', 17), ('Richard Ridings', 18), ('Nomi Sharron', 19), ('Anthony Milner', 33), ('Lucy Skeaping', 34), ('Roddy Skeaping', 35), ('Ben Harlan', 36), ('Thomas Lawinky', 40), ('Joachim Paul Assböck', 58), ('Roy Smiles', 59), ('Paul Bradley', 60), ('Daniel Caltagirone', 61), ('Andrzej Blumenfeld', 62), ('Zbigniew Zamachowski', 63), ('Detlev von Wangenheim', 20), ('Popeck', 64), ('Zofia Czerwińska', 65), ('Udo Kroschwald', 66), ('Uwe Rathsam', 67), ('Joanna Brodzik', 68), ('Katarzyna Bargiełowska', 69), ('Maja Ostaszewska', 70), ('John Bennett', 71), ('Cyril Shaps', 72), ('Wojciech Smolarz', 73), ('Lech Mackiewicz', 74), ('Ruth Platt', 75), ('Peter Rappenglück', 76), ('Ronan Vibert', 77), ('Krzysztof Pieczyński', 23), ('Katarzyna Figura', 78), ('Valentine Pelka', 79), ('Andrew Tiernan', 80), ('Tom Strauss', 81), ('Cezary Kosiński', 82), ('Paweł Burczyk', 83), ('Nina Franoszek', 84), ('John Keogh', 85), ('Rafał Mohr', 86), ('Andrzej Pieczynski', 87), ('Morgane Polanski', 88), ('Grzegorz Artman', 96), ('Adam Bauman', 115), ('Andrzej Szenajch', 100), ('Zbigniew Dziduch', 116), ('Marian Dziędziel', 97), ('Jerzy Góralczyk', 117), ('Jarosław Kopaczewski', 106), ('Patrick Lanagan', 118), ('Dorota Liliental', 119), ('Norbert Rakowski', 98), ('Piotr Siejka', 99), ('Tomasz Tyndyk', 101), ('Andrzej Walden', 102), ('Zbigniew Walerys', 103), ('Maciej Winkler', 120), ('Tadeusz Wojtych', 104), ('Andrzej Zieliński', 105), ('Paweł Małaszyński', 93), ('Axel Prahl', 94), ('Borys Szyc', 95), ('Rafał Dajbor', 89), ('Adrian Hood', 90), ('Ryszard Kluge', 91), ('Maciej Kowalewski', 92)]",35000000,"['resistance', 'holocaust (shoah)', 'hunger', 'world war ii', 'prisoner of war', 'homeland', 'ghetto', 'deportation', 'hiding place', 'jew persecution', 'liberation', 'warsaw ghetto', 'polish resistance', 'nazi', 'biography', 'concert', 'survival', 'based on memoir or autobiography', 'pianist', 'poland']",False
tt0268978,A Beautiful Mind,"[('Russell Crowe', 4), ('Ed Harris', 5), ('Jennifer Connelly', 6), ('Christopher Plummer', 7), ('Paul Bettany', 8), ('Adam Goldberg', 9), ('Josh Lucas', 10), ('Anthony Rapp', 11), ('Jason Gray-Stanford', 12), ('Judd Hirsch', 13), ('Austin Pendleton', 14), ('Vivien Cardone', 15), ('Jillie Simon', 16), ('Victor Steinbach', 17), ('Tanya Clarke', 18), ('Thomas F. Walsh', 19), ('Jesse Doran', 20), ('Kent Cassella', 21), ('Patrick Blindauer', 22), ('John Blaylock', 23), ('Roy Thinnes', 24), ('Anthony Easton', 25), ('Cheryl Howard', 26), ('Josh Pais', 27), ('David B. Allen', 28), ('Michael Esper', 29), ('Erik Van Wyck', 48), ('Rance Howard', 88), ('Jane Jenkins', 89), ('Darius Stone', 90), ('Valentina Cardinalli', 91), ('Teagle F. Bougere', 92), ('Amy Walz', 93), ('Tracey Toomey', 94), ('Jennifer Weedon', 95), ('Yvonne Thomas', 96), ('Holly Pitrago', 97), ('Isadore Rosenfeld', 98), ('Alex Toma', 111)]",60000000,"['individual', 'schizophrenia', 'usa', 'massachusetts', ""love of one's life"", 'intelligence', 'mathematician', 'market economy', 'economic theory', 'princeton university', 'nobel prize', 'mathematical theorem', 'm.i.t.', 'biography', 'mathematics', 'delusion']",False
tt0280707,Gosford Park,"[('Helen Mirren', 2), ('Clive Owen', 3), ('Maggie Smith', 4), ('Ryan Phillippe', 14), ('Stephen Fry', 16), ('Geraldine Somerville', 5), ('Kristin Scott Thomas', 7), ('Jeremy Northam', 6), ('Tom Hollander', 44), ('Michael Gambon', 8), ('Kelly Macdonald', 9), ('Eileen Atkins', 10), ('Emily Watson', 11), ('Richard E. Grant', 13), ('Trent Ford', 15), ('Charles Dance', 17), ('Camilla Rutherford', 18), ('Adrian Scarborough', 47), ('Derek Jacobi', 23), ('Claudie Blakley', 22), ('Bob Balaban', 19), ('Jeremy Swift', 49), ('James Wilby', 20), ('Lucy Cohu', 45), ('Laurence Fox', 50), ('Natasha Wightman', 21), ('Teresa Churcher', 46), ('Sophie Thompson', 48), ('Alan Bates', 12), ('Frances Low', 51)]",19800000,"['servant', 'butler', 'country estate', 'industrialist', 'weekend', 'inspector', 'murder', 'countess', 'money', 'maid', 'housekeeper', 'valet', 'shooting party', 'upstairs downstairs', '1930s']",True
tt0247425,In the Bedroom,"[('Tom Wilkinson', 13), ('Sissy Spacek', 14), ('Nick Stahl', 15), ('Marisa Tomei', 16), ('William Mapother', 17), ('William Wise', 18), ('Karen Allen', 19), ('Celia Weston', 20), ('Frank T. Wells', 21), ('W. Clapham Murray', 22), ('Justin Ashforth', 23), ('Veronica Cartwright', 24)]",1700000,"['age difference', 'fishing', 'arbitrary law', 'conductor', 'ex husband', 'single', 'maine', 'independent film', 'based on short story', 'older woman younger man relationship']",True
tt0120737,The Lord of the Rings: The Fellowship of the Ring,"[('Elijah Wood', 28), ('Ian McKellen', 29), ('Viggo Mortensen', 30), ('Sean Astin', 36), ('Liv Tyler', 31), ('Orlando Bloom', 32), ('John Rhys-Davies', 33), ('Dominic Monaghan', 38), ('Billy Boyd', 37), ('Sean Bean', 34), ('Andy Serkis', 46), ('Cate Blanchett', 40), ('Christopher Lee', 35), ('Hugo Weaving', 39), ('Ian Holm', 41), ('Marton Csokas', 49), ('Craig Parker', 42), ('Lawrence Makoare', 43), ('Sala Baker', 44), ('Sarah McLeod', 47), ('Alan Howard', 53), ('Noel Appleby', 54), ('Megan Edwards', 56), ('Mark Ferguson', 58), ('Brent McIntyre', 59), ('David Weatherley', 117), ('Cameron Rhodes', 129), ('Harry Sinclair', 61), ('Peter McKenzie', 62), ('Michael Elsworth', 119), ('Katie Jackson', 114), ('Billy Jackson', 115), ('Martyn Sanderson', 125), ('Ian Mune', 138), ('Victoria Beynon-Cole', 139), ('Lee Hartley', 140), ('Sam La Hood', 141), ('Chris Streeter', 142), ('Jonathan Jordan', 143), ('Semi Kuresa', 144), ('Clinton Ulyatt', 145), ('Paul Bryson', 146), ('Lance Fabian Kemp', 147), ('Jono Manks', 148), ('Ben Price', 149), ('Phil Grieve', 150), ('Norman Forsey', 124), ('Lori Dungey', 130), ('Brian Sergent', 136), ('William Johnson', 132), ('Peter Corrigan', 133), ('Elizabeth Moody', 134), ('Timothy Bartlett', 151), ('Jørn Benzon', 111), ('Micha Kemp', 118), ('Ben Britton', 122), ('Jonathan Harding', 121), ('Jason Secto', 131), ('Bret McKenzie', 123), ('Matt Appleton', 135), ('Sam Kelly', 137), ('Gino Acevedo', 126), ('Xander Forterie', 127), ('Rich Mayberry', 128), ('Tom Walsh', 165), ('Peter Jackson', 120), ('Sabine Crossen', 155), ('Jarl Benzon', 152), ('John Howe', 187), ('Alan Lee', 158), ('Zo Hartley', 156), ('Liz Merton', 159), ('Riley Brophy', 153), ('Taea Hartwell', 157), ('Shane Rangi', 160), ('Grant Roa', 162), ('Chris Reid', 161), ('Samuel E. Shore', 164), ('Rachel Clentworth', 154), ('Thomas Robins', 163)]",93000000,"['elves', 'dwarf', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'loss of loved one', 'based on novel or book', 'river', 'mountain', 'mine', 'fireworks', 'castle', 'volcano', 'power', 'birthday party', 'uncle', 'addiction', 'battle', 'blizzard', 'wizard', 'journey', 'ring', 'sword and sorcery']",False
tt0203009,Moulin Rouge!,"[('Nicole Kidman', 20), ('Ewan McGregor', 21), ('John Leguizamo', 24), ('Jim Broadbent', 23), ('Richard Roxburgh', 22), ('Garry McDonald', 30), ('Jacek Koman', 29), ('Matthew Whittet', 31), ('Kerry Walker', 32), (""Caroline O'Connor"", 28), ('Christine Anu', 38), ('Natalie Mendoza', 33), ('Lara Mulcahy', 34), ('David Wenham', 25), ('Kylie Minogue', 26), ('Ozzy Osbourne', 27), ('Deobia Oparei', 35), ('Linal Haft', 36), ('Keith Robinson', 37), ('Peter Whitford', 39), ('Norman Kaye', 40), ('Arthur Dignam', 41), ('Carole Skinner', 42), ('Jonathan Hardy', 43), ('Plácido Domingo', 44), ('Kiruna Stamell', 45), ('Anthony Young', 46), ('Dee Donavan', 47), ('Johnny Lockwood', 48), ('Don Reid', 49), ('Tara Morice', 50), ('Daniel Scott', 51), ('Veronica Beattie', 52), ('Lisa Callingham', 53), ('Rosetta Cook', 54), ('Fleur Denny', 55), ('Kelly Grauer', 56), ('Jaclyn Hanson', 57), ('Michelle Hopper', 58), ('Fallon King', 59), ('Wendy McMahon', 60), ('Tracie Morley', 61), ('Sue-Ellen Shook', 62), ('Jenny Wilson', 63), ('Luke Alleva', 64), ('Andrew Aroustian', 65), ('Stephen Colyer', 66), ('Steve Grace', 67), ('Mark Hodge', 68), ('Cameron Mitchell', 69), ('Deon Nuku', 70), ('Shaun Parker', 71), ('Troy Phillips', 72), ('Rodney Syaranamual', 73), ('Ashley Wallen', 74), ('Nathan Wright', 75), ('Susan Black', 76), ('Nicole Brooks', 77), ('Danielle Brown', 78), ('Anastacia Flewin', 79), ('Fiona Gage', 80), ('Alex Harrington', 81), ('Camilla Jakimowicz', 82), ('Rochelle Jones', 83), ('Caroline Kaspar', 84), ('Mandy Liddell', 85), ('Melanie Mackay', 86), ('Elise Mann', 87), ('Charmaine Martin', 88), ('Michelle Wriggles', 89), ('Michael Boyd', 90), (""Lorry D'Ercole"", 91), ('Michael Edge', 92), ('Glyn Gray', 93), ('Craig Haines', 94), ('Stephen Holford', 95), ('Jamie Jewell', 96), ('Jason King', 97), ('Ryan Males', 98), ('Harlin Martin', 99), ('Andrew Micallef', 100), ('Jonathan Schmölzer', 101), ('Bradley Spargo', 102), (""Joseph 'Pepe' Ashton"", 103), ('Jordan Ashton', 104), ('Marcos Falagan', 105), ('Mitchel Falagan', 106), ('Chris Mayhew', 107), ('Hamish McCann', 108), ('Adrien Janssen', 109), ('Shaun Holloway', 110), ('Darren Dowlut', 111), ('Dennis Dowlut', 112), ('Pina Conti', 113), ('Nandy McClean', 114), ('Maya McClean', 115), ('Patrick Harding-Irmer', 116), ('Albin Pahernik', 117), ('Aurel Verne', 118), ('Kip Gamblin', 119)]",52500000,"['fairy', 'duke', 'musical', ""writer's block"", 'music', 'terminal illness', 'writer', 'moulin rouge', 'bohemian', 'red curtain', 'cancan dance', 'la traviata', 'orpheus and eurydice', 'dance hall', 'absinthe']",True
tt0172495,Gladiator,"[('Russell Crowe', 8), ('Joaquin Phoenix', 9), ('Connie Nielsen', 10), ('Oliver Reed', 11), ('Richard Harris', 12), ('Derek Jacobi', 13), ('Djimon Hounsou', 14), ('David Schofield', 15), ('John Shrapnel', 16), ('Tomas Arana', 17), ('Ralf Moeller', 18), ('Tommy Flanagan', 28), ('Spencer Treat Clark', 29), ('David Hemmings', 30), ('Sven-Ole Thorsen', 31), ('Giannina Facio', 33), ('Alun Raglan', 32), ('Giorgio Cantarini', 106), ('David Bailie', 107), ('Omid Djalili', 108), ('Nicholas McGaughey', 109), ('Tony Curran', 110), ('Mark Lewis', 111), ('John Quinn', 112), ('Al Hunter Ashton', 146), ('Allan Corduner', 114), ('Michael Mellinger', 115), ('Said Amel', 116), ('Adam Levy', 117), ('Gilly Gilchrist', 118), ('David Nicholls', 148), ('Malcolm Ellul', 119), ('Ray Mangion', 120), ('James Fiddy', 121), ('João Costa Menezes', 122), ('Mike Mitchell', 123), ('Norman Campbell Rees', 124), ('Steve Saunders', 125), ('Brian Smyj', 126)]",103000000,"['rome italy', 'parent child relationship', 'gladiator', 'arena', 'senate', 'roman empire', 'emperor', 'slavery', 'ancient rome', 'battlefield', 'slave auction', 'ancient world', 'combat', 'chariot', 'philosopher', 'fictionalized history', 'barbarian horde', '2nd century', 'successor', 'maximus']",False
tt0241303,Chocolat,"[('Juliette Binoche', 4), ('Alfred Molina', 5), ('Johnny Depp', 10), ('Judi Dench', 7), ('Leslie Caron', 20), ('Carrie-Anne Moss', 6), ('Aurelien Parent Koenig', 14), ('Lena Olin', 12), ('Peter Stormare', 13), ('John Wood', 49), ('Antonio Gil', 8), ('Hélène Cardona', 9), (""Hugh O'Conor"", 11), ('Victoire Thivisol', 15), ('Gaelan Connell', 17), ('Elisabeth Commelin', 18), ('Ron Cook', 19), ('Michèle Gleizer', 59), ('Christianne Oliveira', 60), ('Guillaume Tardieu', 58), ('Harrison Pratt', 16), ('Marion Hauducoeur', 61)]",25000000,"['france', 'chocolate', 'parent child relationship', 'mayor', 'praline', 'single', 'town']",True
tt0190332,卧虎藏龙,"[('Chow Yun-Fat', 25), ('Michelle Yeoh', 7), ('Zhang Ziyi', 8), ('Chang Chen', 9), ('Cheng Pei-Pei', 11), ('Sihung Lung', 10), ('Fa Zeng Li', 12), ('Su Ying Huang', 26), ('Xian Gao', 13), ('Yan Hai', 14), ('De Ming Wang', 15), ('Li Li', 16), ('Bin Chen', 118)]",17000000,"['flying', 'martial arts', 'based on novel or book', 'mountain', 'sword', 'taskmaster', 'comb', 'tiger', 'desert thief', 'theft', 'female martial artist', '18th century', 'wuxia', 'bamboo', 'tavern fight']",True
tt0195685,Erin Brockovich,"[('Julia Roberts', 25), ('Albert Finney', 26), ('Aaron Eckhart', 27), ('Marg Helgenberger', 28), ('Cherry Jones', 29), ('Veanne Cox', 30), ('Conchata Ferrell', 31), ('Tracey Walter', 32), ('Peter Coyote', 33), ('Erin Brockovich', 34)]",52000000,"['biography', 'based on a true story', 'single mother', 'water pollution', 'environmental law', 'corporate negligence']",True
tt0181865,Traffic,"[('Michael Douglas', 15), ('Benicio del Toro', 16), ('Catherine Zeta-Jones', 21), ('Tomás Milián', 18), ('Don Cheadle', 24), ('Russell G. Jones', 19), ('Jacob Vargas', 17), ('Amy Irving', 57), (""Michael O'Neill"", 20), ('Dennis Quaid', 22), ('Erika Christensen', 23), ('Stacey Travis', 26), ('Benjamin Bratt', 27), ('Miguel Ferrer', 28), ('Joel Torres', 29), ('Beau Holden', 48), ('Jeremy Fitzgerald', 41), ('Mary Pat Gleason', 42), ('Michael Saucedo', 43), ('Jose Yenque', 45), ('Emilio Rivera', 46), (""Michael O'Neill"", 47), ('Salma Hayek', 50), ('Topher Grace', 51), ('Albert Finney', 52), ('Luis Guzmán', 53), ('Viola Davis', 54), ('Clifton Collins Jr.', 55), ('Marisol Padilla Sánchez', 56), ('Keii Johnston', 58), ('Jessica Yoshimura', 49), ('James Brolin', 59), ('Rena Sofer', 60)]",48000000,"['war on drugs', 'drug traffic', 'drug dealer', 'drug smuggle', 'addicted', 'police operation', 'united states–mexico barrier', 'addiction', 'drug lord']",True
tt0169547,American Beauty,"[('Kevin Spacey', 6), ('Annette Bening', 3), ('Thora Birch', 5), ('Wes Bentley', 7), ('Mena Suvari', 8), ('Chris Cooper', 9), ('Allison Janney', 11), ('Peter Gallagher', 10), ('Scott Bakula', 4), ('Sam Robards', 12), ('Barry Del Sherman', 13), ('John Cho', 29), ('Hal Fort Atkinson', 117), ('Kent Faulcon', 32), ('Ara Celi', 25), ('Sue Casey', 31), ('Brenda Wehle', 33), ('Lisa Cloud', 34), ('Amber Smith', 36), ('Joel McCrary', 37), ('Marissa Jaret Winokur', 38), ('Dennis Anderson', 39), ('Matthew Kimbrough', 40), ('Erin Cathryn Strubbe', 26), ('Alison Faulk', 35), ('Krista Goodsitt', 42), ('Lily Houtkin', 43), ('Carolina Lancaster', 44), ('Mona Leah', 45), ('Chekesha Van Putten', 46), ('Emily Zachary', 47), ('Nancy Anderson', 56), ('Reshma Gajjar', 48), ('Stephanie Rizzo', 49), ('Heather Joy Sher', 50), ('Chelsea Hertford', 51), ('Elaine Corral Kendall', 52), ('David C. Fisher', 53), ('Tom Miller', 54), ('Bruce Cohen', 118)]",15000000,"['adultery', 'movie business', 'parent child relationship', 'midlife crisis', 'coming out', 'first time', 'camcorder', 'virgin', 'estate agent', 'cheerleader', 'rose', 'satire', 'loneliness', 'dark comedy', 'suburbia', 'coming of age', 'marijuana', 'exercise', 'extramarital affair', 'quitting a job', 'retired army man', 'affair', 'closeted homosexual']",True
tt0124315,The Cider House Rules,"[('Tobey Maguire', 30), ('Charlize Theron', 31), ('Delroy Lindo', 32), ('Paul Rudd', 33), ('Michael Caine', 34), ('Jane Alexander', 35), ('Kathy Baker', 36), ('Erykah Badu', 37), ('Kieran Culkin', 38), ('Kate Nelligan', 39), ('Heavy D', 40), ('J.K. Simmons', 41), ('Erik Per Sullivan', 42), ('Paz de la Huerta', 43), ('K. Todd Freeman', 48), ('Evan Parke', 49), ('Jimmy Flynn', 50), ('Lonnie Farmer', 51), ('Spencer Diamond', 52)]",24000000,"['based on novel or book', 'drug addiction', 'pregnancy', 'orphanage', 'maine', 'cigarette smoking', 'incest', 'drug overdose', 'war injury', 'apple cider', 'anesthetic', 'incinerator', 'picking apples', '1920s']",True
tt0120689,The Green Mile,"[('Tom Hanks', 4), ('Michael Clarke Duncan', 5), ('David Morse', 17), ('Bonnie Hunt', 16), ('James Cromwell', 25), ('Patricia Clarkson', 20), ('Michael Jeter', 18), ('Sam Rockwell', 24), ('Graham Greene', 19), ('Doug Hutchison', 23), ('Barry Pepper', 26), ('Jeffrey DeMunn', 28), ('Harry Dean Stanton', 27), ('Gary Sinise', 22), ('Dabbs Greer', 21), ('Eve Brent', 29), ('William Sadler', 32), ('Mack Miles', 33), ('Rai Tasco', 34), ('Paula Malcomson', 35), ('Brian Libby', 36), ('Brent Briscoe', 37), ('Bill McKinney', 38), ('Rachel Singer', 39), ('Scotty Leavenworth', 40), ('Bill Gratton', 41), ('Dee Croxton', 42), ('Rebecca Klingler', 43), ('Gary Imhoff', 44), ('Van Epperson', 45), ('Phil Hawn', 46), ('Ted Hollis', 47), ('Robert Malone', 48)]",60000000,"['southern usa', 'mentally disabled', 'based on novel or book', 'death row', 'jail guard', 'great depression', 'supernatural', 'prison guard', 'jail', 'electric chair', 'magic realism', 'healing', '1930s']",False
tt0140352,The Insider,"[('Al Pacino', 12), ('Russell Crowe', 13), ('Christopher Plummer', 14), ('Diane Venora', 15), ('Bruce McGill', 21), ('Lindsay Crouse', 17), ('Philip Baker Hall', 16), ('Debi Mazar', 18), ('Renee Olstead', 34), ('Hallie Kate Eisenberg', 26), ('Stephen Tobolowsky', 19), ('Colm Feore', 20), ('Gina Gershon', 22), ('Michael Gambon', 23), ('Rip Torn', 24), ('Cliff Curtis', 33), ('Gary Sandy', 36), ('Roger Bart', 65), ('Jack Palladino', 39), ('Michael Moore', 41), ('Lynne Thigpen', 25), ('Michael Paul Chan', 27), ('Linda Hart', 28), ('Robert Harper', 29), ('Nestor Serrano', 30), ('Pete Hamill', 31), ('Wings Hauser', 32), ('Willie C. Carpenter', 37), ('Paul Butler', 38), ('Megan Odebash', 40), ('Sayed Badreya', 66), ('Chris Ufland', 100), ('Douglas McGrath', 68), ('Bill Sage', 69), ('Joseph Hindy', 70), ('Dennis Garber', 71), ('Tim Grimm', 72), ('Paul Perri', 73), ('Wanda De Jesus', 74), ('Robert Patrick Brink', 75), ('V.J. Foster', 76), ('James Harper', 77), ('Eyal Podell', 78), ('Breckin Meyer', 79), ('David Roberson', 80), ('David Clyde Carr', 81), ('Vyto Ruginis', 82), ('Saemi Nakamura', 83), ('Knox White', 84), ('David C. Fisher', 85), ('Phil Hawn', 86), ('Zane Lamprey', 87), ('Robert Malone', 88), ('Vin Morreale Jr', 89), ('Robert D. Parham', 90), ('Roger Phenix', 91)]",90000000,"['spy', 'journalism', 'newspaper', 'research', 'interview', 'tobacco', 'insider', 'conspiracy theory', 'reporter', 'whistleblower', 'tobacco industry']",
