Name,Gender
Frederick Schiller,2
George Sewell,2
Anthony Sharp,2
John Sharp,2
Roy Spencer,0
John Sullivan,0
Harry Towb,2
Chris Sarandon,2
James Broderick,2
William Bogert,2
Beulah Garrick,0
Sandra Kazan,0
Amy Levitt,1
John Marriott,0
Estelle Omens,1
Gary Springer,2
Carmine Foresta,2
Floyd Levine,2
Dick Anthony Williams,2
Marcia Haufrecht,1
Susan Peretz,1
Ron Cummins,0
Jay Gerber,0
Philip Charles MacKenzie,0
Chu Chu Malave,2
Lionel Pina,2
Ron Gilbert,0
Lynette Sheldon,0
Alan Berger,0
James Bulleit,2
Todd Everett,0
Tom Towles,2
Robert Shaw,2
Lorraine Gary,1
Murray Hamilton,2
Jay Mello,2
Chris Rebello,2
Jeffrey Kramer,2
Lee Fierro,1
Jeffrey Voorhees,0
Carl Gottlieb,2
Craig Kingsbury,0
Susan Backlinie,1
Jonathan Filley,0
Belle McDonald,1
Robert Nevin,2
Peter Benchley,2
Dorothy Fielding,1
Fritzi Jane Courtney,1
David Engelbach,2
Beverly Powers,1
Ayn Ruymen,1
Christopher Sands,0
Rex Trailer,0
Denise Cheshire,0
Steven Spielberg,2
Karen Black,1
Ronee Blakley,1
Timothy Brown,0
Keith Carradine,2
Geraldine Chaplin,1
Robert DoQui,2
Allen Garfield,2
Henry Gibson,2
David Hayward,2
Allan F. Nicholls,2
Dave Peel,0
Cristina Raines,1
Lily Tomlin,1
Gwen Welles,1
Keenan Wynn,2
James Dan Calvert,0
Donna Denton,0
Merle Kilgore,0
Carol McGinnis,0
Sheila Bailey,1
Patti Bryant,0
Richard Baskin,0
Jonnie Barnett,0
Vassar Clements,0
Sue Barton,0
Lee Strasberg,2
Michael V. Gazzo,2
Francesca De Sapio,1
Oreste Baldini,2
Gastone Moschin,2
Giuseppe Sillato,2
Bruno Kirby,2
Morgana King,1
Marianna Hill,1
Leopoldo Trieste,2
Fay Spain,1
William Bowers,2
James Caan,2
Tom Rosqui,2
Amerigo Tot,2
Troy Donahue,2
John Aprea,2
Abe Vigoda,2
Gianni Russo,2
Maria Carta,1
Mario Cotone,2
Kathleen Beller,1
Ivonne Coll,1
Roman Coppola,2
Sho Kosugi,2
James Gounaris,2
Nick Discenza,2
Joseph Medaglia,2
Joseph Della Sorte,2
Carmen Argenziano,2
Joe Lo Grippo,2
Ezio Flagello,2
Livio Giorgi,2
Saveria Mazzola,1
Tito Alba,2
Johnny Naranjo,2
Elda Maida,1
Salvatore Po,2
Ignazio Pappalardo,0
Andrea Maugeri,0
Peter LaCorte,0
Vincent Coppola,0
Peter Donat,2
Tom Dahlgren,2
Phil Feldman,2
Joe De Nicola,0
Edward Van Sickle,0
Gabriella Belloni,0
Venancia Grangerard,0
Erica Yohn,1
Gary Kurtz,2
Connie Mason,1
Victor Pujols Faneyte,0
Julie Gregg,1
Larry Guardino,0
Buck Houghton,0
Richard Matheson,2
John Megna,2
Jay Rasumny,2
Filomena Spagnuolo,0
Julian Voloshin,0
Italia Coppola,1
John Huston,2
Perry Lopez,2
John Hillerman,2
Roman Polanski,2
Diane Ladd,1
Roy Jenson,2
Richard Bakalyan,2
Bruce Glover,2
Joe Mantell,2
Roy Roberts,2
Noble Willingham,2
Jesse Vint,2
Darrell Zwerling,2
Nandu Hinds,0
James O'Rear,2
Beulah Quo,1
Jerry Fujikawa,2
Belinda Palmer,0
Elliott Montgomery,2
George Justin,2
C.O. Erickson,2
Charles Knapp,0
Claudio Martínez,0
Federico Roberto,0
Allan Warnick,0
John Holland,2
Jim Burk,2
Denny Arnold,2
Elizabeth Harding,0
John Rogers,0
Cecil Elliott,0
Bob Golden,2
Richard Warren,0
Fritzi Burr,1
Cindy Williams,1
Elizabeth MacRae,1
Michael Higgins,2
Billy Dee Williams,2
Phoebe Alexander,0
Gian-Carlo Coppola,2
Robert Shields,0
Richard Hackman,0
Valerie Perrine,1
Jan Miner,1
Stanley Beck,2
Guy Rennie,2
Michele Yonge,1
Kathryn Witt,1
Richard O'Barry,0
Monroe Myers,0
John DiSanti,2
Mark Harris,0
Lee Sandman,0
Jack Nagle,0
Phil Philbin,0
Bruce McLaughlin,0
Clarence Thomas,2
George DeWitt,0
Bob Collins,2
Lynette Bernay,1
Bob Fosse,0
Phyllis Hyman,0
Lillian Zuckerman,1
Mal Jones,2
David Joseph Martinez,2
Alan Ormsby,2
Frank Orsatti,0
Glenn R. Wilder,2
Zorita,0
Gary Morton,2
Steve McQueen,2
Fred Astaire,2
Susan Blakely,1
Richard Chamberlain,2
Jennifer Jones,1
O.J. Simpson,2
Robert Vaughn,2
Robert Wagner,2
Susan Flannery,1
Sheila Allen,1
Norman Burton,2
Jack Collins,2
Don Gordon,2
Felton Perry,2
Gregory Sierra,2
Ernie F. Orsatti,2
Elizabeth Rogers,1
Ann Leicester,0
Norman Grabowski,2
Ross Elliott,2
Olan Soule,2
Carlena Gower,1
Mike Lookinland,2
Carol McEvoy,0
Scott Newman,2
Paul Comi,2
George Wallace,2
Patrick Culliton,2
William Bassett,2
John Crawford,2
Erik L. Nelson,2
Art Balinger,2
Norman Hicks,0
Thomas Karnahan,0
Leoda Richards,1
Ray Walston,2
Eileen Brennan,1
Harold Gould,2
John Heffernan,2
Dana Elcar,2
Dimitra Arliss,1
James Sloyan,0
Charles Dierkop,2
Lee Paul,2
Avon Long,0
Arch Johnson,2
Ed Bakey,2
John Quade,2
Larry D. Mann,2
Leonard Barr,0
Paulene Myers,0
Joe Tornatore,2
Tom Spratley,2
Kenneth O'Brien,0
Ken Sansom,2
Ta-Tanisha,0
William Benedict,2
Robert Brubaker,2
Kathleen Freeman,1
Susan French,1
Bruce Kimball,0
Alexander Lockwood,2
Chuck Morrell,0
Byron Morrow,2
Pearl Shear,1
Guy Way,2
Ron Howard,2
Paul Le Mat,2
Charles Martin Smith,2
Candy Clark,1
Mackenzie Phillips,1
Wolfman Jack,2
Manuel Padilla Jr.,2
Beau Gentry,0
Jim Bohan,0
Jana Bellan,0
Deby Celiz,0
Terence McGovern,2
Timothy F. Crowley,0
John Brent,0
Gordon Analla,0
John Bracci,0
Jody Carlson,0
Del Close,2
Chuck Dorsett,2
Stephen Knox,0
Joe Miksak,0
George Meyer,0
James Cranna,0
Johnny Weissmuller Jr.,2
William Niven,0
Al Nalbandian,0
Bob Pasaak,0
Christopher Pray,0
Susan Richardson,0
Fred Ross,0
Jan Dunn,0
Ed Greenberg,0
Lisa Herman,0
Mark Anger,0
Kay Lenz,1
Caprice Schmidt,0
Debralee Scott,1
Ron Vincent,0
Donna Wehr,0
Cam Whitman,0
Jan Wilson,0
Suzanne Somers,1
Harriet Andersson,1
Ingrid Thulin,1
Kari Sylwan,0
Liv Ullmann,1
Erland Josephson,2
Anders Ek,0
Henning Moritzen,2
Georg Årlin,0
Ingmar Bergman,2
Ingrid Sandell,0
Ingrid Bergman,1
Linn Ullmann,0
Ellen Burstyn,1
Lee J. Cobb,2
Kitty Winn,1
Jack MacGowran,2
Jason Miller,2
Linda Blair,1
William O'Malley,0
Peter Masterson,2
Rudolf Schündler,2
Gina Petrushka,1
Robert Symonds,2
Arthur Storch,2
Thomas Bermingham,0
Vasiliki Maliaros,0
Titos Vandis,2
Wallace Rooney,2
Ron Faber,2
Donna Mitchell,1
Roy Cooper,2
Robert Gerringer,2
Mercedes McCambridge,1
Paul Bateson,2
Elinore Blair,1
William Peter Blatty,2
Dick Callinan,2
Mason Curry,2
Toni Darnay,1
Eileen Dietz,1
Joanne Dusseau,1
Bernard Eismann,2
Beatrice Hunter,1
Yvonne Jones,1
Don LaBonte,2
Barton Lane,2
Ann Miles,1
John Nicola,2
Vincent Russell,2
Gerard F. Yates,2
George Segal,2
Glenda Jackson,1
K Callan,1
Michael Elwyn,2
Mary Barclay,0
Nadim Sawalha,2
Richard S. Castellano,0
Sterling Hayden,2
John Marley,2
Richard Conte,2
Al Lettieri,2
Rudy Bond,2
Lenny Montana,2
John Martino,2
Salvatore Corsitto,0
Alex Rocco,2
Tony Giorgio,2
Victor Rendina,2
Saro Urzì,0
Tony King,2
Vito Scotti,2
Angelo Infanti,2
Corrado Gaipa,2
Max Brandt,0
Gray Frederickson,2
Sonny Grosso,2
Randy Jurgensen,2
Lou Martini Jr.,0
Raymond Martino,2
Rick Petrucelli,0
Conrad Yama,0
Liza Minnelli,1
Michael York,2
Helmut Griem,2
Joel Grey,2
Fritz Wepper,2
Elisabeth Neumann-Viertel,1
Helen Vita,1
Sigrid von Richthofen,1
Gerd Vespermann,2
Ralf Wolter,2
Georg Hartmann,0
Ricky Renée,2
Estrongo Nachama,0
Inge Jaeger,0
Angelika Koch,0
Helen Velkovorska,0
Gitta Schmidt,0
Louise Quick,0
Pierre Franckh,0
Ellen Umlauf,1
Oliver Collignon,2
Burt Reynolds,2
Ed Ramey,2
Billy Redden,2
Seamon Glass,0
Randall Deal,0
Herbert 'Cowboy' Coward,2
Lewis Crone,0
Ken Keener,0
Johnny Popwell,2
John Fowler,0
Kathy Rickman,0
Louise Coldren,0
Pete Ware,0
James Dickey,2
Macon McCalman,2
Hoyt Pollard,0
Belinda Beatty,0
Allan Edwall,2
Eddie Axberg,2
Monica Zetterlund,1
Pierre Lindstedt,2
Hans Alfredson,2
Sven-Olof Bern,0
Aina Alfredsson,0
Ulla Smidje,1
Eva-Lena Zetterlund,0
Gustaf Färingborg,0
Åke Fridell,2
Agneta Prytz,1
Halvar Björk,2
Arnold Alfredsson,0
Bror Englund,0
Tom C. Fouts,0
Peter Høimark,0
Erik Johansson,2
Staffan Liljander,0
Göran Lundin,0
Ditte Martinsson,0
Lasse Martinsson,0
Pelle Martinsson,0
Annika Nyhammar,0
Yvonne Oppstedt,0
Bruno Sörwing,0
Paul Winfield,2
Kevin Hooks,2
Carmen Mathews,0
Taj Mahal,2
James Best,2
Eric Hooks,0
Yvonne Jarrell,0
Sylvia Kuumba Williams,1
Teddy Airhart,0
Richard Durham,0
Wendell Brumfield,0
Al Bankston,0
Myrl Sharkey,0
Inez Durham,0
William T. Bennett,0
Thomas N. Phillips,0
Carl Braser,0
Jerry Leggio,2
Peter Goff,0
Walter L. Chaney,0
Roy Idom,0
Randy Wilson,0
Isaac Greggs,0
Jackie Spears,0
Porter Mathews,0
Timothy Smith,0
Spencer Bradford,0
Janet MacLachlan,1
Swampy,0
Fernando Rey,2
Tony Lo Bianco,2
Marcel Bozzuffi,2
Frédéric de Pasquale,2
Bill Hickman,2
Ann Rebbot,0
Harold Gary,2
Arlene Farber,1
Eddie Egan,2
André Ernotte,0
Benny Marino,0
Patrick McDermott,0
Alan Weeks,2
Al Fann,2
Irving Abrahams,0
William Coke,0
Adrienne Corri,1
Michael Bates,2
Warren Clarke,2
James Marcus,0
Michael Tarn,2
Carl Duering,0
Paul Farrell,0
Miriam Karlin,1
Sheila Raynor,1
Aubrey Morris,2
Clive Francis,2
Richard Connaught,0
Pauline Taylor,0
Michael Gover,0
Margaret Tyzack,1
Gillian Hills,1
Carol Drinkwater,1
Virginia Wetherell,1
Katya Wyeth,1
George Coulouris,2
Chaim Topol,2
Norma Crane,1
Leonard Frey,2
Molly Picon,1
Paul Mann,2
Rosalind Harris,1
Michele Marsh,1
Neva Small,0
Paul Michael Glaser,2
Ray Lovelock,2
Elaine Edwards,1
Candy Bonstein,0
Shimen Ruskin,2
Zvee Scooler,2
Louis Zorich,2
Alfie Scopp,2
Howard Goorney,2
Vernon Dobtcheff,2
Ruth Madoc,1
Patience Collier,0
Stella Courtney,1
Jacob Kalich,0
Brian Coburn,2
George Little,0
Stanley Fleet,0
Arnold Diamond,2
Marika Rivera,1
Mark Malicz,0
Aharon Ipalé,2
Roger Lloyd Pack,2
Vladimir Medar,2
Sammy Bayes,0
Larry Bianco,0
Walter Cartier,0
Peter Johnston,0
Guy Lutman,0
Donald Maclennan,0
Rene Sartoris,0
Roy Durbin,0
Ken Robson,0
Bob Stevenson,0
Lou Zamprogna,0
Ivan Baptie,0
Cyril Bass,0
Tanya Bayona,0
C.C. Bilham,0
Ina Claire,0
Susan Claire,0
Sarah Cohen,0
Otto Diamant,2
Jill Goldston,0
Jody Hall,0
Judith Harte,0
A. Haverstock,0
Michael Ingleton,0
Miki Iveria,0
Carl Jaffe,2
Nigel Kingsley,0
H. Krein,0
Hilda Kriseman,0
Barry Lines,0
Alfred Maron,0
Joel Rudnick,0
Petra Siniawski,0
Susan Sloman,0
Karen Trent,0
Kenneth Waller,0
M. Winter,0
Leo Wright,0
Timothy Bottoms,2
Ben Johnson,2
Cloris Leachman,1
Clu Gulager,2
Sharon Ullrick,1
Bill Thurman,2
Jessie Lee Fulton,1
Barc Doyle,0
Gary Brockette,0
Joe Heathcock,0
Kimberly Hyde,0
Janice O'Malley,0
Grover Lewis,0
Michael Jayston,2
Janet Suzman,1
Roderic Noble,0
Ania Marson,1
Lynne Frederick,1
Candance Glendenning,0
Harry Andrews,2
Fiona Fullerton,1
Katherine Schofield ,0
Irene Worth,1
Tom Baker,2
Jack Hawkins,2
Timothy West,2
Jean-Claude Drouot,2
John Hallam,2
Guy Rolfe,2
Laurence Olivier,2
Eric Porter,2
Michael Redgrave,2
Ralph Truman,2
Gordon Gostelow,0
John McEnery,2
Vivian Pickles,1
James Hazeldine,2
Alan Webb,0
Leon Lissek,2
Curd Jürgens,2
Julian Glover,2
David Giles,0
Roy Detrice,0
Martin Potter,2
Richard Warwick,2
Alexander Knox,2
Ralph Neville,0
Jorge Rigaud,2
Diana Quick,1
Frank Braña,2
John Forbes-Robertson,2
Alan Dalton,0
David Baxter,1
Penny Sugg,1
George C. Scott,2
Karl Malden,2
Stephen Young,2
Michael Strong,0
Carey Loftin,2
Albert Dumortier,2
Karl Michael Vogler,2
Pat Zurica,0
James Edwards,2
Lawrence Dobkin,0
David Bauer,2
John Barrie,2
Richard Münch,2
Siegfried Rauch,2
Paul Stevens,2
Gerald Flood,2
Jack Gwillim,2
Peter Barkworth,2
Lionel Murton,2
David Healy,2
Sandy McPeak,2
Douglas Wilmer,2
John Doucette,2
Tim Considine,2
Abraxas Aaran,2
Clint Ritchie,2
Alan MacNaughtan,2
Florencio Amarilla,2
Brandon Brady,2
Charles Dennis,2
Paul Frees,2
Dolores Judson,1
Hellmut Lange,2
Bruce Rhodewalt,2
Lowell Thomas,2
Billy Kearns,2
Dean Martin,2
Jean Seberg,1
Jacqueline Bisset,1
George Kennedy,2
Helen Hayes,1
Van Heflin,2
Barry Nelson,2
John Findlater,0
Larry Gates,2
Patty Poulsen,0
Ena Hartman,1
Malila Saint Duval,0
Sharon Harvey,0
"Albert Reed, Jr.",0
Dana Wynter,1
Barbara Hale,1
Gary Collins,2
Whit Bissell,2
Robert Patten,2
Lisa Gerritsen,1
Ilana Dowding,0
Paul Picerni,2
Sandra Gould,1
Peter Turgeon,2
Eileen Wesson,1
Jessie Royce Landis,1
Virginia Grey,1
Clark Howat,2
Lew Brown,2
James Nolan,2
Jodean Lawrence,0
Nancy Ann Nelson,0
Dick Winslow,2
Lou Wagner,2
Janis Hansen,1
Shelly Novack,0
Chuck Daniel,0
Charles Brewer,0
Pat Priest,1
William H. O'Brien,2
Fletcher Allen,2
Susan Anspach,1
Billy Green Bush,2
William Challee,2
Fannie Flagg,1
Sally Struthers,1
Toni Basil,1
Irene Dailey,1
Ralph Waite,2
Marlena MacGuire,0
Helena Kallianiotes,1
Richard Stahl,2
Lorna Thayer,1
Ali MacGraw,1
Ray Milland,2
Russell Nype,2
Sydney Walker,2
Robert Modica,2
Katherine Balfour,1
Sudie Bond,1
Walker Daniels,0
John Merensky,2
Charlotte Ford,1
Kevin O'Neal,2
Milo Boulton,2
Sally Kellerman,1
Roger Bowen,0
René Auberjonois,2
Jo Ann Pflug,1
Gary Burghoff,0
Fred Williamson,2
Indus Arthur,0
Ken Prymus,0
Bobby Troup,2
Kim Atwood,0
John Schuck,2
Dawne Damon,0
Tamara Wilcox-Smith,0
G. Wood,2
Bud Cort,2
Danny Goldman,2
Corey Fischer,2
Sylvia Miles,1
John McGiver,2
Brenda Vaccaro,1
Barnard Hughes,2
Ruth White,1
Jennifer Salt,1
Georgann Johnson,1
Bill Walters,0
Marlene Clark,1
Viva,1
Paul Benjamin,2
Gilman Rankin,0
T. Tom Marlow,0
George Eppersen,0
Jan Tice,1
Al Scott,0
Linda Davis,1
Arlene Reeder,1
Jonathan Kramer,2
Arthur Anderson,2
Tina Scala,1
Alma Felix,1
Richard Clarke,0
Ann Thomas,1
Paul Rossilli,2
Taylor Mead,2
Paul Morrissey,0
Paul Jabara,2
International Velvet,1
Cecelia Lipson,1
Joan Murphy,1
Al Stetson,2
Pat Ast,1
Trent Gough,0
Barbara Maggio,1
Jay Morran,0
Renee Semes,1
Jeffrey Walker,0
Waldo Salt,2
Paul Jasmin,2
Richard Burton,2
Geneviève Bujold,1
Irene Papas,1
Anthony Quayle,2
John Colicos,2
Katharine Blake,0
Valerie Gearon,0
Michael Johnson,2
Joseph O'Conor,2
William Squire,2
Esmond Knight,2
Nora Swinburne,1
Elizabeth Taylor,1
Katharine Ross,1
Strother Martin,2
Henry Jones,2
Jeff Corey,2
George Furth,2
Ted Cassidy,2
Kenneth Mars,2
Donnelly Rhodes,2
Jody Gilbert,0
Timothy Scott,2
Don Keefer,2
Pancho Córdova,2
Nelson Olmsted,2
Paul Bryar,2
Charles Akins,0
Eric Sinclair,2
Michael Crawford,2
Louis Armstrong,2
Marianne McAndrew,1
Danny Lockin,0
Joyce Ames,0
Tommy Tune,2
David Hurst,2
Fritz Feld,2
J. Pat O'Malley,2
Sanita Pelkey,1
E. J. Peaker,1
Michael Mark,2
Yves Montand,2
Jacques Perrin,2
Charles Denner,2
Bernard Fresson,2
François Périer,2
Pierre Dux,2
Georges Géret,2
Magali Noël,1
Renato Salvatori,2
Julien Guiomar,2
Jean Dasté,2
Clotilde Joano,1
Maurice Baquet,0
Hassan Hassani,0
Gérard Darrieu,2
Jean Bouise,2
Jean-Pierre Miquel,0
Van Doude,2
Guy Mairesse,2
Andrée Tainsy,1
Eva Simonet,0
François Chaumette,0
José Artur,0
Raoul Coutard,2
Steve Gadler,2
Gabriel Jabbour,2
Sid Ahmed Agoumi,0
Georges Rouquier,2
Ron Moody,2
Shani Wallis,1
Harry Secombe,2
Peggy Mount,1
Hylda Baker,1
Megs Jenkins,1
James Hayter,2
Sheila White,1
Kenneth Cranham,2
Hugh Griffith,2
Mark Lester,2
Jack Wild,0
Wensley Pithey,2
Elizabeth Knight,1
Fred Emney,2
Edwin Finn,0
Norman Mitchell,2
Robert Bartlett,0
Graham Buttrose,0
Jeffrey Chandler,0
Kirk Clugeston,0
Dempsey Cook,0
Christopher Duff,0
Nigel Grice,0
Ronnie Johnson,0
Robert Langley,0
Brian Lloyd,0
Peter Lock,0
Clive Moss,0
Ian Ramsey,0
Peter Renn,0
Kim Smith,0
Freddie Stead,0
Raymond Ward,0
John Watters,0
Omar Sharif,2
Kay Medford,1
Anne Francis,1
Walter Pidgeon,2
Lee Allen,2
Mae Questel,1
Gerald Mohr,2
Frank Faylen,2
Alena Johnston,1
Thordis Brandt,1
Inga Neilsen,0
John Harmon,2
Penny Santon,1
Gertrude Flynn,1
Mittie Lawrence,1
Martin Abrahams,0
Lillian Adams,1
Noble Chissell,2
Lloyd Gough,2
Craig Huxley,2
Elaine Joyce,1
Ingeborg Kjeldsen,0
Sherry Lansing,1
Tommy Rall,2
Bunny Summers,1
Frank Sully,2
Françoise Ruggieri,0
John Castle,2
Nigel Terry,2
Jane Merrow,1
Nigel Stock,2
O.Z. Whitehead,2
Kenneth Ives,1
Henry Woolf,2
Karol Hagar,0
David Griffith,0
Joanne Woodward,1
James Olson,2
Kate Harrington,1
Estelle Parsons,1
Terry Kiser,2
Frank Corsaro,2
Bernard Barrow,2
Geraldine Fitzgerald,1
Nell Potts,1
Leonard Whiting,2
Olivia Hussey,1
Pat Heywood,1
Robert Stephens,2
Bruce Robinson,2
Paul Hardwick,0
Natasha Parry,1
Antonio Pierfederici,0
Esmeralda Ruspoli,1
Roberto Bisacco,0
Roy Holder,2
Keith Skinner,0
Dyson Lovell,2
Roberto Antonelli,0
Carlo Palmucci,0
Claudio De Davide,0
Paola Tedesco,1
Sidney Poitier,2
Rod Steiger,2
Warren Oates,2
Lee Grant,1
James Patterson,2
William Schallert,2
Beah Richards,1
Peter Whitney,2
Kermit Murdock,2
Matt Clark,2
Fred Stewart,2
Quentin Dean,1
William Watson,2
Eldon Quick,2
Stuart Nisbet,2
Khalil Bezaleel,0
Jester Hairston,2
Phil Adams,2
Nikita Knatz,0
Sam Reese,2
Alan Oppenheimer,2
Clegg Hoyt,2
Michael J. Pollard,2
Denver Pyle,2
Dub Taylor,2
Evans Evans,1
Gene Wilder,2
Mabel Cavitt,0
Patrick Cranshaw,2
Owen Bush,2
Clyde Howdy,2
Russ Marker,0
Ann Palmer,0
Ken Mayer,2
Rex Harrison,2
Samantha Eggar,1
Anthony Newley,2
Peter Bull,2
Muriel Landers,1
William Dix,2
Geoffrey Holder,2
Portia Nelson,0
Norma Varden,1
Frank Baker,2
Brian Avery,2
Walter Brooke,2
Norman Fell,2
Alice Ghostley,1
Marion Lorne,1
Eddra Gale,1
Elisabeth Fraser,0
Elaine May,1
Spencer Tracy,2
Katharine Houghton,1
Cecil Kellaway,2
Roy Glenn,0
Isabel Sanford,1
Virginia Christine,1
Alexandra Hay,1
Barbara Randolph,0
D'Urville Martin,2
Tom Heaton,2
Grace Gaynor,0
Skip Martin,0
John Hudkins,2
Natalie Core,1
Jacqueline Fontaine,0
June Whitley Taylor,1
Leo McKern,2
Orson Welles,2
Susannah York,1
Colin Blakely,2
Cyril Luckham,0
Thomas Heathcote,2
Yootha Joyce,1
Anthony Nicholls,2
John Nettleton,0
Eira Heath,0
Molly Urquhart,1
Michael Latimer,2
Philip Brack,0
Martin Boddey,2
Eric Mason,0
Matt Zimmerman,2
Shelley Winters,1
Millicent Martin,1
Julia Foster,1
Jane Asher,1
Shirley Anne Field,1
Vivien Merchant,1
Eleanor Bron,1
Alfie Bass,2
Graham Stark,2
Sydney Tafler,2
Queenie Watts,1
Pauline Boty,1
Carl Reiner,2
Eva Marie Saint,1
Brian Keith,2
Paul Ford,2
Theodore Bikel,2
Jonathan Winters,2
Tessie O'Shea,1
John Phillip Law,2
Ben Blue,2
Guy Raymond,2
Andrea Dromm,1
Sheldon Collins,2
Cliff Norton,2
Richard Schaal,2
Richard Crenna,2
Mako Iwamatsu,2
Simon Oakland,2
Ford Rainey,2
Joe Turkel,0
Gavin MacLeod,2
Joe Di Reda,2
Richard Loo,2
Barney Phillips,2
Gus Trikonis,2
Emmanuelle Arsan,1
Shepherd Sanders,0
Tom Middleton,0
Paul Chun,0
Tommy Lee,2
Stephen Jahn,0
Alan Hopkins,2
Stephen Ferry,2
Ted Fish,2
Loren Janes,2
Robert Kelly-Schleyer,0
Sandy Dennis,1
Agnes Flanagan,0
Frank Flanagan,0
Julie Andrews,1
Eleanor Parker,1
Richard Haydn,2
Charmian Carr,1
Nicholas Hammond,2
Heather Menzies,1
Duane Chase,2
Angela Cartwright,1
Debbie Turner,0
Kym Kareth,0
Peggy Wood,1
Anna Lee,1
Ben Wright,2
Daniel Truhitte,2
Marni Nixon,1
Gilchrist Stuart,2
Evadne Baker,0
Doris Lloyd,1
Ada Beth Lee,0
Doreen Tryden,0
Bert Stevens,2
Gertrude Astor,1
Bill Lee,0
Margery MacKay,0
Dirk Bogarde,2
Laurence Harvey,2
José Luis de Villalonga,2
Roland Curram,0
Basil Henson,2
Dante Posani,0
Umberto Raho,2
Alex Scott,2
Brian Wilde,2
Peter Bayliss,2
T.R. Bowen,2
Georgina Cookson,1
Helen Lindsay,0
Ernest Walder,0
Pauline Yates,1
Richard Bidlake,0
Annette Carell,1
Jean Claudio,2
Jane Downs,0
Lucille Soong,1
Lydia Sherwood,1
Tyler Butterworth,2
John Schlesinger,2
Silvia Dionisio,1
Victor Harrington,0
Pauline Chamberlain,0
Derek Aylward,2
Zakes Mokae,2
Aileen Lewis,1
David Harrison,0
Sidonie Bond,0
Margaret Gordon,0
Angus MacKay,2
Jane Pearl,1
Irene Richmond,0
Hugo Dyson,0
Christopher Greatorex,0
Hyma Beckley,0
Nicholas Wright,0
John Woodvine,2
Helen Stirling,1
Ernest Blyth,0
John Tatum,0
Roy Lansford,0
Noel Davis,0
Lewis Alexander,0
Peter Avella,0
Jimmy Charters,0
Mike Edmonds,2
Peter Evans,0
Eden Fox,0
Otto Friese,0
Sheila Gish,1
Lew Hooper,2
Gerry Judge,0
Pat Lewis,0
Leonard Llewellyn,0
Jack Mandeville,0
Mary Maxfield,0
Brian Moorehead,0
Lola Morice,0
George Oliver,0
Bob Raymond,0
Arnold Schulkes,0
Bunny Seaman,0
Frank Shelley,0
Esme Smythe,0
Philip Stewart,0
Graham Tonbridge,0
Siobhán McKenna,1
Ralph Richardson,2
Gérard Tichy,2
Noel Willman,2
Mark Eden,2
Erik Chitty,0
Klaus Kinski,2
Rita Tushingham,1
Bernard Kay,2
Geoffrey Keen,2
Roger Maxwell,2
Wolf Frees,2
Gwen Nelson,1
Peter Madden,2
Luana Alcañiz,0
Emilio Carrer,0
José María Caffarel,0
Lili Muráti,1
Catherine Ellison,0
Víctor Israel,2
Inigo Jackson,0
Leo Lähteenmäki,0
María Martín,1
José Nieto,2
Ricardo Palacios,2
Ingrid Pitt,1
Robert Rietti,2
Virgílio Teixeira,2
María Vico,1
Pilar Gómez Ferrer,1
Aldo Sambrell,2
Vivien Leigh,1
Simone Signoret,1
José Ferrer,0
Lee Marvin,2
Oskar Werner,2
Elizabeth Ashley,1
José Greco,0
Lilia Skala,1
Michael Dunn,2
Christiane Schmidtmer,1
Charles Korvin,2
BarBara Luna,1
Heinz Rühmann,2
Alf Kjellin,2
Gila Golan,1
Charles De Vries,0
Kaaren Verne,0
Werner Klemperer,2
John Wengraf,2
Olga Fabian,1
Henry Calvin,2
Oscar Beregi Jr.,0
David Renard,2
Gene Saks,2
Barry Gordon,2
Audrey Hepburn,1
Stanley Holloway,2
Wilfrid Hyde-White,2
Gladys Cooper,1
Jeremy Brett,2
Mona Washbourne,1
Isobel Elsom,1
Colin Kenny,2
Marjorie Bennett,1
Betty Blythe,1
Gino Cervi,2
Paolo Stoppa,2
Donald Wolfit,2
David Weston,0
Martita Hunt,1
Pamela Brown,1
Percy Herbert,2
Siân Phillips,1
Felix Aylmer,2
Niall MacGinnis,2
Christopher Rhodes,2
John Phillips,2
Magda Konopka,1
Frank Pettingell,2
Véronique Vendell,1
Jennifer Hilary,1
David Davenport,2
Hamilton Dyce,2
Michael Miller,2
Peter Prowse,0
Jack Taylor,2
Peter Sellers,2
Slim Pickens,2
Tracy Reed,1
Jack Creley,2
Frank Berry,0
Robert O'Neill,0
Glenn Beck,2
Roy Stephens,0
Hal Galili,0
Paul Tamarin,0
Laurence Herder,0
John McCarthy,0
Gordon Tanner,2
Dick Van Dyke,2
David Tomlinson,2
Glynis Johns,1
Hermione Baddeley,1
Karen Dotrice,1
Matthew Garber,2
Elsa Lanchester,1
Arthur Treacher,2
Reginald Owen,2
Ed Wynn,2
Reta Shaw,1
Don Barclay,2
Jane Darwell,1
Marjorie Eaton,1
James Logan,0
Alma Lawton,1
Betty Lou Gerson,1
Kay E. Kuter,2
Larri Thomas,1
Queenie Leonard,1
Marc Breaux,2
Daws Butler,2
Peter Ellenshaw,2
Sean McClory,2
Dal McKennon,2
Alan Napier,2
George Pelling,0
Thurl Ravenscroft,2
Richard M. Sherman,2
Robert B. Sherman,2
Ginny Tyler,1
Walter Bacon,0
Robert Banas,0
Rudy Bowman,0
Roy Butler,0
Cyril Delevanti,2
George DeNormand,2
Harvey Evans,0
Clive Halliday,0
